UniProt	Concentration in g/L
PNSL4_ARATH	0.0056354792984
HXK1_ARATH	0.0056216292767
RL282_ARATH	0.0056169552811
TRNHF_ARATH	0.0056163713049
DEGP2_ARATH	0.0056159820212
CGR2_ARATH	0.0056159820212
RBP1A_ARATH	0.0056136468856
PSA7A_ARATH	0.0056118961710
TIC40_ARATH	0.0056087851377
IPYR2_ARATH	0.0056066473027
ALKR4_ARATH	0.0056023740771
A0A178UYQ1_ARATH	0.0056017916169
F4HXD1_ARATH	0.0055986861851
RR18_ARATH	0.0055797029445
NIA2_ARATH	0.0055766097579
A0A384KLZ3_ARATH	0.0055702354750
CARB_ARATH	0.0055696563562
CML13_ARATH	0.0055688842914
EFTM_ARATH	0.0055673404828
ACCA_ARATH	0.0055648327067
DPNP1_ARATH	0.0055430818739
Q9SJQ0_ARATH	0.0055036484400
MAP1B_ARATH	0.0054882200104
NDUA5_ARATH	0.0054823267532
APXT_ARATH	0.0054800471916
TRNHB_ARATH	0.0054732141925
ACCO2_ARATH	0.0054537112467
GCAL1_ARATH	0.0054520104110
PSB5A_ARATH	0.0054357847073
PSDE_ARATH	0.0054252451016
CISY4_ARATH	0.0054237411127
SUR1_ARATH	0.0054147259314
COPDA_ARATH	0.0054139753430
AEE7_ARATH	0.0054059130862
PSA5A_ARATH	0.0054004825302
PLA20_ARATH	0.0053939356755
AROC_ARATH	0.0053844101785
IGMT4_ARATH	0.0053784419866
BTF3_ARATH	0.0053702465227
NDHH_ARATH	0.0053670834391
COPG_ARATH	0.0053626210807
AGM1_ARATH	0.0053564913952
O82299_ARATH	0.0053364795514
RER4_ARATH	0.0053307492332
PGIP2_ARATH	0.0053194914064
ACAP1_ARATH	0.0053145160275
R13A1_ARATH	0.0052972306125
DJ1A_ARATH	0.0052942940184
ACLA3_ARATH	0.0052917258340
BCAT4_ARATH	0.0052860435725
UMPS_ARATH	0.0052853108220
METK1_ARATH	0.0052790865428
ODP25_ARATH	0.0052701291501
UGPI2_ARATH	0.0052633754771
SQD1_ARATH	0.0052613692980
U74B1_ARATH	0.0052147146741
Q8VZB1_ARATH	0.0052138111111
TPPII_ARATH	0.0052136304174
RK32_ARATH	0.0052085735329
SYGM1_ARATH	0.0052058665055
AIP12_ARATH	0.0051907331314
PSB4_ARATH	0.0051894740044
HINT1_ARATH	0.0051880353761
A0A7G2DQW6_ARATH	0.0051824644576
CX6B1_ARATH	0.0051647134849
FTZ22_ARATH	0.0051459531306
RS163_ARATH	0.0051436351660
RL342_ARATH	0.0051368655619
NACA2_ARATH	0.0051361534904
COPB1_ARATH	0.0051222878100
Q940I2_ARATH	0.0051141281675
Q9LVA4_ARATH	0.0051121788751
GGH2_ARATH	0.0050982012239
INVA4_ARATH	0.0050918443435
NDHI_ARATH	0.0050895507518
GSHB_ARATH	0.0050888452392
OP163_ARATH	0.0050749313865
TRBP2_ARATH	0.0050721180271
ASSY_ARATH	0.0050710634194
QCR9_ARATH	0.0050703604695
R13A2_ARATH	0.0050668471812
PCS1_ARATH	0.0050508924313
SCRK6_ARATH	0.0050484423174
MAM1_ARATH	0.0050479174477
NAP1B_ARATH	0.0050405749984
H12_ARATH	0.0050292327326
COPD_ARATH	0.0050248771217
Q9SUY2_ARATH	0.0050227877685
HP302_ARATH	0.0050206992841
AB6I_ARATH	0.0050163510637
SBT18_ARATH	0.0050080130340
CHLH_ARATH	0.0049981296225
AMY3_ARATH	0.0049939740237
NDUV2_ARATH	0.0049882657162
RAF1_ARATH	0.0049879199680
SSDH_ARATH	0.0049806647880
TIC22_ARATH	0.0049806647880
AMPL2_ARATH	0.0049741096713
MDAR2_ARATH	0.0049624009873
A0A178VRN2_ARATH	0.0049615411433
DIT21_ARATH	0.0049565569849
NDUS1_ARATH	0.0049469465681
Y4320_ARATH	0.0049218077877
RRAA3_ARATH	0.0049119242668
ACCT2_ARATH	0.0048949302998
CALR3_ARATH	0.0048905215072
RS141_ARATH	0.0048881491869
A0A1P8B9I4_ARATH	0.0048673560655
F4JLY4_ARATH	0.0048653322099
SYDC2_ARATH	0.0048466513934
NB5R1_ARATH	0.0048328972314
FLA7_ARATH	0.0048188480732
NRL3_ARATH	0.0048075048635
FTRA2_ARATH	0.0047915363622
PDI14_ARATH	0.0047905400938
DIM_ARATH	0.0047897100283
PSB7A_ARATH	0.0047855618582
CYNS_ARATH	0.0047829089148
SOT18_ARATH	0.0047807544813
LPA3_ARATH	0.0047789322571
PKP1_ARATH	0.0047772762924
NDUV1_ARATH	0.0047744624691
GASA1_ARATH	0.0047736351895
U88A1_ARATH	0.0047695009410
PIP26_ARATH	0.0047671873261
Y4844_ARATH	0.0047632237398
GDI2_ARATH	0.0047630586619
CYB5E_ARATH	0.0047534939263
A8MS54_ARATH	0.0047516820927
CP122_ARATH	0.0047488833444
E1310_ARATH	0.0047474023216
RK18_ARATH	0.0047396755923
A0A384LLV4_ARATH	0.0047375406330
STR11_ARATH	0.0047327814963
SBT17_ARATH	0.0047254060922
A0A178VSK1_ARATH	0.0047172246781
PNSL1_ARATH	0.0047167342440
ACR12_ARATH	0.0047141194562
FABI_ARATH	0.0047119960085
RAG3F_ARATH	0.0047111795525
TCPQ_ARATH	0.0047097102883
STR12_ARATH	0.0047043269054
SYKC_ARATH	0.0047036747924
TCPD_ARATH	0.0047036747924
P2C20_ARATH	0.0046976470310
SERA1_ARATH	0.0046955310032
UGPA2_ARATH	0.0046582508025
RRFC_ARATH	0.0046538938893
ATP7_ARATH	0.0046519587916
RL341_ARATH	0.0046516363536
HOL1_ARATH	0.0046464803834
Q9FM97_ARATH	0.0046397218444
PUMP1_ARATH	0.0046331337055
GPLPC_ARATH	0.0046103884707
ACCO4_ARATH	0.0046003330673
RAE1C_ARATH	0.0045947562115
UXS3_ARATH	0.0045930048821
PSB3A_ARATH	0.0045920498929
GPDL3_ARATH	0.0045882319212
HHL1_ARATH	0.0045868010004
C83A1_ARATH	0.0045864830786
DLDH2_ARATH	0.0045774315648
14332_ARATH	0.0045723578447
Q9SD78_ARATH	0.0045642832246
PSA6B_ARATH	0.0045601722410
NDRP2_ARATH	0.0045462855975
PS10A_ARATH	0.0045305566442
HIS1A_ARATH	0.0045092525616
GL21_ARATH	0.0044925616984
FDC1_ARATH	0.0044913162685
CYSKM_ARATH	0.0044910049649
CLPT2_ARATH	0.0044888264443
SECA1_ARATH	0.0044863380004
SYSC_ARATH	0.0044826079209
FK172_ARATH	0.0044815205653
Y4967_ARATH	0.0044807440442
AROF_ARATH	0.0044807440442
PP2A4_ARATH	0.0044708164500
APT3_ARATH	0.0044666348462
AIM1_ARATH	0.0044630758242
IF2C_ARATH	0.0044527243928
NHL3_ARATH	0.0044516442862
DCYD1_ARATH	0.0044459395020
GRXC4_ARATH	0.0044405498133
SC31B_ARATH	0.0044333225079
NDHU_ARATH	0.0044241132512
PIP24_ARATH	0.0044199753294
SYLC_ARATH	0.0044181374955
SPR1_ARATH	0.0044095710364
GLO2C_ARATH	0.0044031570940
Q940G5_ARATH	0.0043897485933
CP31B_ARATH	0.0043812371782
SSG1_ARATH	0.0043769876614
LIP2M_ARATH	0.0043719845934
RL193_ARATH	0.0043706211131
A0A5S9XZR0_ARATH	0.0043570096756
CGS1_ARATH	0.0043567076812
14339_ARATH	0.0043508229718
IF2B_ARATH	0.0043407318940
HF101_ARATH	0.0043365216647
RS3A_ARATH	0.0043273635130
MLP43_ARATH	0.0043168779878
TCPG_ARATH	0.0043146343972
KCAB_ARATH	0.0043103000945
CLC2_ARATH	0.0043056716891
ZDS_ARATH	0.0043056716891
TCPA_ARATH	0.0042962808827
EIF3K_ARATH	0.0042927088225
Q84W12_ARATH	0.0042864648620
PRS6B_ARATH	0.0042855736094
CB4C_ARATH	0.0042827525317
ISPH_ARATH	0.0042797849825
RL191_ARATH	0.0042726712510
COPA1_ARATH	0.0042670479336
PCNA1_ARATH	0.0042664564362
UCRY_ARATH	0.0042658650207
PEAM1_ARATH	0.0042493386312
Q9ZVS5_ARATH	0.0042480134002
Q93VS8_ARATH	0.0042474245413
SSY1_ARATH	0.0042463942346
PLSB_ARATH	0.0042447756863
SYFM_ARATH	0.0042443343711
CLPB3_ARATH	0.0042341967752
OP24B_ARATH	0.0042287706501
RS121_ARATH	0.0042150166120
PSAE2_ARATH	0.0042150166120
NDUS2_ARATH	0.0042115121175
IMPL1_ARATH	0.0042103446002
Q9M356_ARATH	0.0042090315302
PEAM3_ARATH	0.0042026179692
A0A178U6D3_ARATH	0.0042018897741
UEV1C_ARATH	0.0041995603975
USPAL_ARATH	0.0041970868499
VA0D2_ARATH	0.0041960687537
14337_ARATH	0.0041901105768
G6PIP_ARATH	0.0041869169947
RABC1_ARATH	0.0041854661713
PAP4_ARATH	0.0041840158506
A0A178WIX4_ARATH	0.0041789436846
PABP4_ARATH	0.0041689622745
F4I7X1_ARATH	0.0041686733141
RISB_ARATH	0.0041605905485
RHM1_ARATH	0.0041591488476
PSD11_ARATH	0.0041559788637
B2DXL_ARATH	0.0041543947779
GRS14_ARATH	0.0041525234549
MFP1_ARATH	0.0041431794763
A0A1P8AYW6_ARATH	0.0041344296374
RL73_ARATH	0.0041337132574
LEUD3_ARATH	0.0041318512503
NILP3_ARATH	0.0041318512503
NCL_ARATH	0.0041171280424
GATA_ARATH	0.0041142752555
CLPR3_ARATH	0.0041024572983
ACOX4_ARATH	0.0041006093702
A0A1P8BDE0_ARATH	0.0041003251475
TSN1_ARATH	0.0040837323578
UBC36_ARATH	0.0040831662715
KAD4_ARATH	0.0040800541994
EIF3B_ARATH	0.0040684755398
DCVR_ARATH	0.0040680525540
AROA_ARATH	0.0040677705878
VPS29_ARATH	0.0040665019820
NDHO_ARATH	0.0040614315139
TCPB_ARATH	0.0040610092604
NDUA2_ARATH	0.0040604463240
MAO2_ARATH	0.0040559456411
A0A654G6D2_ARATH	0.0040548212500
14333_ARATH	0.0040546807231
QORH_ARATH	0.0040528543157
BGL39_ARATH	0.0040485023559
GCSH2_ARATH	0.0040456971202
APM1_ARATH	0.0040454167036
FKB62_ARATH	0.0040357542228
VDE_ARATH	0.0040353346388
F4J9G2_ARATH	0.0040282083825
F4I3J0_ARATH	0.0040222097496
SOT16_ARATH	0.0040185870037
SDHA1_ARATH	0.0039826765499
RS122_ARATH	0.0039763322720
GSDA_ARATH	0.0039761944653
RR20_ARATH	0.0039752299515
MTNA_ARATH	0.0039742656716
DJ1B_ARATH	0.0039726131647
TCPH_ARATH	0.0039616139973
RPN2_ARATH	0.0039614767006
EBP_ARATH	0.0039565371872
GATP_ARATH	0.0039516038327
SUOX_ARATH	0.0039499607486
Q9C7S3_ARATH	0.0039487288838
CYC1A_ARATH	0.0039342491306
VATF_ARATH	0.0039312505588
Q9SIE3_ARATH	0.0039230842467
RICE1_ARATH	0.0039047720144
GLUT1_ARATH	0.0038913973928
ODPA2_ARATH	0.0038907231234
RK20_ARATH	0.0038904534484
GALK1_ARATH	0.0038884314814
MAO1_ARATH	0.0038841214633
SCRK1_ARATH	0.0038827755626
AL3F1_ARATH	0.0038756500712
ADK2_ARATH	0.0038673311847
RK28_ARATH	0.0038588964128
CLPT1_ARATH	0.0038546191320
A0A178WAJ3_ARATH	0.0038490123950
APS2_ARATH	0.0038480787320
GC1_ARATH	0.0038480787320
PSD2A_ARATH	0.0038448793209
TRPA2_ARATH	0.0038383554471
A0A178USQ4_ARATH	0.0038291875322
G6PI_ARATH	0.0038287894243
RR10_ARATH	0.0038270647684
SMT2_ARATH	0.0038264016461
PDI12_ARATH	0.0038043192448
LECT2_ARATH	0.0038014197019
STR14_ARATH	0.0037966797614
PSD1A_ARATH	0.0037937860410
RH38_ARATH	0.0037915514951
ACS_ARATH	0.0037839376507
RK17_ARATH	0.0037838065117
PPD6_ARATH	0.0037828886658
COX15_ARATH	0.0037747688870
NDHM_ARATH	0.0037647089050
RTNLC_ARATH	0.0037627522906
A0A178UII7_ARATH	0.0037626218858
AAT3_ARATH	0.0037597541234
RHM2_ARATH	0.0037580605640
3HID1_ARATH	0.0037559772304
SYNC1_ARATH	0.0037501240445
PHO34_ARATH	0.0037484348229
UBE11_ARATH	0.0037444097492
TL15B_ARATH	0.0037440204553
RL361_ARATH	0.0037379268002
EIF3C_ARATH	0.0037376677158
PKP2_ARATH	0.0037361135867
IMPA1_ARATH	0.0037311964398
SGT1B_ARATH	0.0037230585820
DECR2_ARATH	0.0037202209736
AB7I_ARATH	0.0037200920428
TRPD_ARATH	0.0037194474559
U082_ARATH	0.0037119784041
MPC1_ARATH	0.0037058084639
A0A384L5V4_ARATH	0.0037001616949
DAAA_ARATH	0.0036946515749
GLNB_ARATH	0.0036928593536
PS6AB_ARATH	0.0036920915250
PABP8_ARATH	0.0036909400813
A0A1P8BF69_ARATH	0.0036873601080
NDUS7_ARATH	0.0036776605313
AMI1_ARATH	0.0036596059580
CDPK3_ARATH	0.0036575772041
PUR_ARATH	0.0036513711388
A8MS48_ARATH	0.0036483352764
SYA_ARATH	0.0036461864012
TMN9_ARATH	0.0036450492738
GWD1_ARATH	0.0036426498361
SYPM_ARATH	0.0036315572332
PX11E_ARATH	0.0036309279868
PAB_ARATH	0.0036262749509
TBL17_ARATH	0.0036184913355
STR1_ARATH	0.0036119760258
RK29_ARATH	0.0036084726425
CYC1_ARATH	0.0036045978603
SYAP_ARATH	0.0036018505392
O80503_ARATH	0.0035981075666
HC173_ARATH	0.0035974841161
FAP3_ARATH	0.0035948668034
GATB_ARATH	0.0035917534376
KCY3_ARATH	0.0035859076076
PEAM2_ARATH	0.0035792028668
RD522_ARATH	0.0035762270074
PMTO_ARATH	0.0035757312714
THIC_ARATH	0.0035738728735
UP3_ARATH	0.0035700352445
GPX2_ARATH	0.0035680561454
FUM1_ARATH	0.0035659545547
TRL22_ARATH	0.0035608911038
BTF3L_ARATH	0.0035558348426
DHQS_ARATH	0.0035554651543
PPT1_ARATH	0.0035490633270
RP45C_ARATH	0.0035488173332
RL322_ARATH	0.0035479564892
CAPP1_ARATH	0.0035432869782
HSP7R_ARATH	0.0035343338379
CYT1_ARATH	0.0035334765072
ISPD_ARATH	0.0035266253437
Q501F7_ARATH	0.0035214956902
CLPR4_ARATH	0.0035179581417
ILVB_ARATH	0.0034895435019
OHP2_ARATH	0.0034855548173
GCA3_ARATH	0.0034756632692
NDHS_ARATH	0.0034745793224
Q93VB0_ARATH	0.0034745793224
HIS8_ARATH	0.0034730142184
NDUS4_ARATH	0.0034649590856
GSTL2_ARATH	0.0034629182193
FLA1_ARATH	0.0034621982005
ALEU_ARATH	0.0034617182712
NU5C_ARATH	0.0034463956094
A0A5S9X4B6_ARATH	0.0034455596101
PSB2A_ARATH	0.0034313786074
PPD4_ARATH	0.0034255563490
UFM1_ARATH	0.0034209293680
AOC4_ARATH	0.0034206922555
FAMT_ARATH	0.0034070858899
A0A654F354_ARATH	0.0034057872508
CHL_ARATH	0.0033960043740
Q8H126_ARATH	0.0033950629322
IMPA2_ARATH	0.0033882452796
LEUD1_ARATH	0.0033801524532
MPK3_ARATH	0.0033783957025
OOPDA_ARATH	0.0033752358518
PDS_ARATH	0.0033743001674
CLC1_ARATH	0.0033731309267
A0A178U8V2_ARATH	0.0033690417740
RL141_ARATH	0.0033655407316
A0A384KAZ8_ARATH	0.0033654240929
AL121_ARATH	0.0033592480212
PDC2_ARATH	0.0033591316005
CLPR1_ARATH	0.0033585495578
COB22_ARATH	0.0033569203747
ROS1_ARATH	0.0033538968452
HSP7I_ARATH	0.0033515729066
CPY28_ARATH	0.0033514567519
VDAC4_ARATH	0.0033369690762
ERF1Y_ARATH	0.0033352347690
Q9SJB9_ARATH	0.0033279605162
SYTM1_ARATH	0.0033220834572
A0A654FRN4_ARATH	0.0033197815623
RL352_ARATH	0.0033148378879
EIF3E_ARATH	0.0033135744099
A0A654F4Y0_ARATH	0.0033074934903
SDR1_ARATH	0.0032997078968
Q8L835_ARATH	0.0032929675999
SDHB1_ARATH	0.0032910280368
OPR3_ARATH	0.0032877220066
BOLA4_ARATH	0.0032855577877
Q9LPU1_ARATH	0.0032736232965
RS102_ARATH	0.0032679554518
PLY18_ARATH	0.0032584555554
DRP1A_ARATH	0.0032575522449
RRAA2_ARATH	0.0032545054204
NDUAC_ARATH	0.0032543926298
A0A178V300_ARATH	0.0032484203179
PTP1_ARATH	0.0032477448982
CRR38_ARATH	0.0032361720654
SR43C_ARATH	0.0032272119184
PPD3_ARATH	0.0032227411523
Q9LK47_ARATH	0.0032191689992
TCPZB_ARATH	0.0032190574332
GUFP_ARATH	0.0032151550595
PMT1_ARATH	0.0032142637528
SEBP1_ARATH	0.0032115913149
FAP1_ARATH	0.0032104784550
QCR71_ARATH	0.0032098109242
PX11D_ARATH	0.0032082538920
APF2_ARATH	0.0032049199373
A0A7G2DTR5_ARATH	0.0032048088652
PIN1_ARATH	0.0032041425132
U87A1_ARATH	0.0032033652776
KAD5_ARATH	0.0031968217793
F4IT21_ARATH	0.0031905127891
PSMD4_ARATH	0.0031900705208
SCP8_ARATH	0.0031855408036
A0A5S9VMU6_ARATH	0.0031844369706
SUFE1_ARATH	0.0031827819382
TRXX_ARATH	0.0031774916126
A0A178UPB9_ARATH	0.0031769410430
P24B3_ARATH	0.0031742996364
U78D1_ARATH	0.0031686939370
A0A654EZ82_ARATH	0.0031612350673
LIL32_ARATH	0.0031543403134
METC_ARATH	0.0031520454054
ARLY_ARATH	0.0031410312950
OTC_ARATH	0.0031400517092
MSRA2_ARATH	0.0031268029783
A0A1I9LNZ1_ARATH	0.0031231206793
Q9LST0_ARATH	0.0031201995901
MI25_ARATH	0.0031064962593
F10AL_ARATH	0.0031036982833
BCCP1_ARATH	0.0030984320228
Q9FFP6_ARATH	0.0030923172068
DJ1D_ARATH	0.0030911385445
Q9S7W4_ARATH	0.0030877122624
RAD2B_ARATH	0.0030800170069
SCP2_ARATH	0.0030585297669
Q94JY3_ARATH	0.0030563045649
SDF2_ARATH	0.0030494272902
YCF3_ARATH	0.0030322491860
GLYR2_ARATH	0.0030294130900
SDH6_ARATH	0.0030293081003
DAPB1_ARATH	0.0030193506588
F4JM15_ARATH	0.0030077576302
APBLB_ARATH	0.0030009895954
P5CR1_ARATH	0.0030004696086
GLGB2_ARATH	0.0029992220078
THIK5_ARATH	0.0029981827368
STT7_ARATH	0.0029935104718
HIS4_ARATH	0.0029921620625
SCP46_ARATH	0.0029891562606
PAP12_ARATH	0.0029874991799
KHSE_ARATH	0.0029807767306
ASE2_ARATH	0.0029775759690
RGP4_ARATH	0.0029712877282
NUDT7_ARATH	0.0029676857188
TOM5_ARATH	0.0029647045049
Q683F9_ARATH	0.0029639853503
A0A654EPE4_ARATH	0.0029623422235
GLYP3_ARATH	0.0029569058691
GDI_ARATH	0.0029568033923
NDHJ_ARATH	0.0029530142474
EIF3A_ARATH	0.0029500477718
REC2_ARATH	0.0029450422209
RL273_ARATH	0.0029438176669
RLA31_ARATH	0.0029396376147
PAE11_ARATH	0.0029362774940
ATP5E_ARATH	0.0029359722190
CYT6_ARATH	0.0029317017000
PWD_ARATH	0.0029286551330
A0A178UT60_ARATH	0.0029236858804
LTL1_ARATH	0.0029231792881
ISS1_ARATH	0.0029227740775
TL203_ARATH	0.0029180170583
INO1_ARATH	0.0029097361080
VATG1_ARATH	0.0029088286556
CML27_ARATH	0.0029069138520
SUMO1_ARATH	0.0029020820662
ETHE1_ARATH	0.0028932446414
NAGK_ARATH	0.0028929438404
GPX6_ARATH	0.0028925428210
AGAL1_ARATH	0.0028875347667
Q94C86_ARATH	0.0028858340042
TC159_ARATH	0.0028839343374
CP19C_ARATH	0.0028807377247
O64835_ARATH	0.0028774449289
GAGT1_ARATH	0.0028735582952
A0A178VT66_ARATH	0.0028697763683
RPOA_ARATH	0.0028664961017
CUT1C_ARATH	0.0028628226857
A0A384L043_ARATH	0.0028613348043
RD23D_ARATH	0.0028607398684
SPDS2_ARATH	0.0028599468128
DEGP8_ARATH	0.0028566777818
FLA9_ARATH	0.0028518306582
RETOL_ARATH	0.0028489658275
A8MR59_ARATH	0.0028475838359
Q9SMM7_ARATH	0.0028455121055
VEP1_ARATH	0.0028429491941
KAD2_ARATH	0.0028402901524
HIPL2_ARATH	0.0028402901524
NIFU1_ARATH	0.0028363554022
ERD10_ARATH	0.0028354708348
FAX3_ARATH	0.0028320334724
IF4A2_ARATH	0.0028259546561
AB2E_ARATH	0.0028251712437
VSR4_ARATH	0.0028244859360
UBP1C_ARATH	0.0028230179793
SOQ1_ARATH	0.0028209641214
CBSX2_ARATH	0.0028159823999
PMTE_ARATH	0.0028153968937
Q9S791_ARATH	0.0028124711883
SYEM_ARATH	0.0028120813240
KCR1_ARATH	0.0028118864122
POLL1_ARATH	0.0028108146384
DEF1B_ARATH	0.0028098406530
DEF02_ARATH	0.0028091590641
KDSA1_ARATH	0.0028086723161
RL133_ARATH	0.0028059480855
CLPR2_ARATH	0.0028056563604
SYRM_ARATH	0.0028030321991
RBG5_ARATH	0.0028027407772
FKB19_ARATH	0.0028010899585
PDI23_ARATH	0.0028000222998
CYB5C_ARATH	0.0027978882032
FAX2_ARATH	0.0027962402426
A0A5S9U222_ARATH	0.0027948838275
Q9SRR8_ARATH	0.0027927536473
RBG2_ARATH	0.0027875319039
FBRL1_ARATH	0.0027788506855
STAD7_ARATH	0.0027686608058
VTC4_ARATH	0.0027664547323
CPNB2_ARATH	0.0027656878145
VIPP1_ARATH	0.0027654002752
NADC_ARATH	0.0027641546167
CP19D_ARATH	0.0027621435843
HACL_ARATH	0.0027614735654
AKH1_ARATH	0.0027606123513
TMN12_ARATH	0.0027584126908
O65449_ARATH	0.0027519195926
PFPA1_ARATH	0.0027508706757
SUS1_ARATH	0.0027473454336
PATL4_ARATH	0.0027437296171
Q9LXU4_ARATH	0.0027430640649
CP26B_ARATH	0.0027426838218
ADHL4_ARATH	0.0027420185233
Q8RWR9_ARATH	0.0027356588248
MTND3_ARATH	0.0027349952304
YCF54_ARATH	0.0027346161058
C83B1_ARATH	0.0027319637049
PYRC_ARATH	0.0027236443249
PDCB1_ARATH	0.0027218514232
NRX1_ARATH	0.0027207196723
ENL17_ARATH	0.0027184575822
XTH24_ARATH	0.0027130926532
APXS_ARATH	0.0027113066974
ICDHP_ARATH	0.0027093341140
Q9XI10_ARATH	0.0027073629657
IF1C_ARATH	0.0027043620684
LYM1_ARATH	0.0027011772596
PYL1_ARATH	0.0026971547838
FTZ21_ARATH	0.0026945387180
ODP21_ARATH	0.0026918318962
LRL26_ARATH	0.0026830767375
OPR1_ARATH	0.0026783385201
PHB6_ARATH	0.0026782456976
GLN11_ARATH	0.0026767609745
PDX2_ARATH	0.0026755552431
SDRA_ARATH	0.0026728674913
RBG8_ARATH	0.0026647280711
UBC2_ARATH	0.0026610365330
CXE12_ARATH	0.0026584554996
LYM2_ARATH	0.0026576264135
PAI1_ARATH	0.0026573501089
PFPA2_ARATH	0.0026573501089
NDUA6_ARATH	0.0026541286773
TRNH1_ARATH	0.0026512786708
SYTM2_ARATH	0.0026510030262
KPRS4_ARATH	0.0026506355446
A0A1I9LT30_ARATH	0.0026461380272
BRL1_ARATH	0.0026453127825
GMD2_ARATH	0.0026381714341
A0A1P8BBQ8_ARATH	0.0026377143134
P2C57_ARATH	0.0026352472301
THN24_ARATH	0.0026344253819
PAP1_ARATH	0.0026325999701
A0A384LGT1_ARATH	0.0026277687436
A0A384KES6_ARATH	0.0026257659336
HIBC6_ARATH	0.0026246741353
GLPK_ARATH	0.0026244922131
A0A178U9E1_ARATH	0.0026168628545
Q8VZ31_ARATH	0.0026166814736
A0A654EKV0_ARATH	0.0026114268950
NDUS3_ARATH	0.0026088035639
Q9M1Y7_ARATH	0.0026078091968
Q93VT6_ARATH	0.0026030234651
PFPB1_ARATH	0.0025988769310
FCL1_ARATH	0.0025982465160
PUR4_ARATH	0.0025979763850
CJD1_ARATH	0.0025897957428
Q9LP53_ARATH	0.0025862976437
Q9SKU8_ARATH	0.0025833414044
AB8I_ARATH	0.0025820882634
FTSZ1_ARATH	0.0025783324864
VILI2_ARATH	0.0025781537762
A0A5S9WM33_ARATH	0.0025778857341
TMN3_ARATH	0.0025763673554
Q94BY7_ARATH	0.0025751175974
RH2_ARATH	0.0025737792437
A0A178W200_ARATH	0.0025735116564
CER2_ARATH	0.0025656747947
P2C80_ARATH	0.0025632750908
TO401_ARATH	0.0025606113855
RAF2_ARATH	0.0025553808373
NDHN_ARATH	0.0025550266109
GPX5_ARATH	0.0025547609733
PHB1_ARATH	0.0025529907615
RAA1C_ARATH	0.0025529907615
SPP_ARATH	0.0025499842160
A0A384LQF8_ARATH	0.0025494540168
A0A178WAJ6_ARATH	0.0025449517724
UEV1D_ARATH	0.0025380813609
ADNT1_ARATH	0.0025374656932
PRFB1_ARATH	0.0025323701884
MANA2_ARATH	0.0025309663335
SPSA1_ARATH	0.0025308786184
A0A1P8BA73_ARATH	0.0025285114597
CFTSY_ARATH	0.0025267594364
TCMO_ARATH	0.0025253586919
U72B1_ARATH	0.0025208989989
PNSL3_ARATH	0.0025167088355
ENL14_ARATH	0.0025135707842
AMPP2_ARATH	0.0025103496421
ARGE_ARATH	0.0025097407013
PER42_ARATH	0.0025069588527
A0A178UV16_ARATH	0.0025060901575
GSL_ARATH	0.0024957757601
BGL26_ARATH	0.0024910229565
BGAL6_ARATH	0.0024802547635
SMT1_ARATH	0.0024787938896
SDH5_ARATH	0.0024738162040
PSD7A_ARATH	0.0024721877575
RHD3_ARATH	0.0024707316350
Q8L5Y8_ARATH	0.0024707316350
MMT1_ARATH	0.0024689340795
PRS4A_ARATH	0.0024594544176
COPE1_ARATH	0.0024567283073
A0A1I9LR13_ARATH	0.0024554514835
BADH2_ARATH	0.0024542603800
OST1B_ARATH	0.0024540052187
Q9SJ03_ARATH	0.0024489075603
TR164_ARATH	0.0024474651499
IF2AH_ARATH	0.0024468714632
DHQSD_ARATH	0.0024466170701
A0A178UJV5_ARATH	0.0024461083633
GLUBP_ARATH	0.0024438204912
SFR2_ARATH	0.0024355343271
PGR5_ARATH	0.0024327504162
AL7B4_ARATH	0.0024318231532
EXPA5_ARATH	0.0024311490021
A0A7G2EQ08_ARATH	0.0024256784480
SYEC_ARATH	0.0024214787074
U548_ARATH	0.0024065865634
RR31_ARATH	0.0024040023679
GUN10_ARATH	0.0024037524317
AMPP1_ARATH	0.0024022533606
SYNO_ARATH	0.0023995906531
MSBP1_ARATH	0.0023991748718
GGT2_ARATH	0.0023961003281
DRP2B_ARATH	0.0023954360801
LEU12_ARATH	0.0023949380150
GGR_ARATH	0.0023854117554
Q9LXZ4_ARATH	0.0023852464170
Q9ZQ26_ARATH	0.0023850810901
TRXF2_ARATH	0.0023821897226
A0A1P8BGI7_ARATH	0.0023811992038
AER_ARATH	0.0023802090968
KEA1_ARATH	0.0023800441189
NU1C_ARATH	0.0023799616343
FAH_ARATH	0.0023789720419
PIP_ARATH	0.0023779828610
RH11_ARATH	0.0023742770942
Q8VZ93_ARATH	0.0023737834285
REC1_ARATH	0.0023727141715
SYGM2_ARATH	0.0023695914120
CSE_ARATH	0.0023683598754
A0A384KT89_ARATH	0.0023654067985
LTD_ARATH	0.0023651608750
P5CS2_ARATH	0.0023640135702
A0A178WNA8_ARATH	0.0023630306090
PSD3A_ARATH	0.0023606568065
Q93W02_ARATH	0.0023563246375
DNJ19_ARATH	0.0023556714162
Y4554_ARATH	0.0023555081392
SCY1_ARATH	0.0023546919237
NAA15_ARATH	0.0023518373962
LIL31_ARATH	0.0023502892450
HEM4_ARATH	0.0023487421129
PLY8_ARATH	0.0023429697327
PIP14_ARATH	0.0023405349643
TIP22_ARATH	0.0023365636161
PDXK_ARATH	0.0023365636161
ILVH1_ARATH	0.0023364826384
LACS9_ARATH	0.0023325181660
